Order_ID,Customer_ID,Partner_ID,Order_Date,Payment_Mode,Delivery_Time_Min,Delivery_Status
O023590,C02287,D0419,21-11-2024,UPI,54,Delivered
O023591,C01509,D0267,14-09-2024,Cash,20,Delivered
O023592,C01694,D0152,04-08-2024,UPI,36,Cancelled
O023593,C01796,D0235,15-02-2021,UPI,18,Cancelled
O023594,C01943,D0412,19-03-2023,Card,31,Cancelled
O023595,C02032,D0459,07-07-2023,Card,27,Cancelled
O023596,C02888,D0490,06-07-2024,Cash,32,Cancelled
O023597,C02546,D0200,27-08-2023,Wallet,49,Cancelled
O023598,C02426,D0310,24-11-2021,Card,20,Delivered
O023599,C01827,D0316,04-07-2024,UPI,53,Late
O023600,C00950,D0012,05-03-2022,Wallet,49,Cancelled
O023601,C04613,D0108,09-02-2025,Cash,45,Delivered
O023602,C01020,D0103,13-08-2023,Card,54,Delivered
O023603,C01292,D0276,07-09-2025,Card,13,Late
O023604,C04347,D0187,28-06-2025,Wallet,47,Cancelled
O023605,C04258,D0300,26-10-2021,Cash,42,Late
O023606,C00476,D0325,06-09-2021,Cash,27,Late
O023607,C04161,D0144,14-06-2021,Card,37,Delivered
O023608,C03579,D0368,30-11-2022,Cash,48,Late
O023609,C02311,D0358,24-12-2024,Wallet,29,Late
O023610,C04513,D0060,08-03-2023,Card,11,Cancelled
O023611,C02742,D0390,16-07-2022,Card,35,Delivered
O023612,C00090,D0188,14-12-2023,UPI,14,Cancelled
O023613,C00020,D0343,26-08-2021,Card,41,Late
O023614,C01854,D0008,26-01-2021,Wallet,28,Delivered
O023615,C01401,D0148,07-10-2023,Cash,23,Cancelled
O023616,C03969,D0480,05-07-2025,Card,59,Late
O023617,C04756,D0070,22-12-2023,Cash,12,Delivered
O023618,C00840,D0253,26-12-2025,UPI,10,Cancelled
O023619,C04727,D0056,05-01-2022,Card,33,Cancelled
O023620,C01020,D0211,27-03-2022,Cash,8,Late
O023621,C03218,D0386,25-07-2021,Wallet,35,Delivered
O023622,C04567,D0089,07-10-2025,UPI,24,Cancelled
O023623,C02812,D0339,29-05-2024,UPI,25,Cancelled
O023624,C04147,D0112,20-06-2024,Cash,25,Late
O023625,C02312,D0044,16-03-2023,Card,60,Delivered
O023626,C01790,D0394,13-01-2022,Cash,39,Late
O023627,C02336,D0278,09-08-2024,Cash,29,Late
O023628,C04220,D0048,22-07-2023,Wallet,21,Cancelled
O023629,C04090,D0198,03-05-2022,Card,41,Late
O023630,C02843,D0070,19-03-2022,UPI,12,Cancelled
O023631,C03494,D0172,14-05-2023,UPI,59,Delivered
O023632,C02898,D0444,30-01-2023,Wallet,9,Delivered
O023633,C00550,D0497,15-08-2022,UPI,33,Cancelled
O023634,C03312,D0066,14-02-2025,Cash,51,Cancelled
O023635,C02771,D0110,22-05-2024,Wallet,47,Late
O023636,C02706,D0193,17-12-2023,Wallet,51,Cancelled
O023637,C04297,D0357,12-01-2021,Wallet,37,Late
O023638,C01893,D0109,16-10-2021,UPI,14,Late
O023639,C03767,D0048,16-09-2025,Cash,25,Cancelled
O023640,C00432,D0418,05-02-2022,Card,10,Cancelled
O023641,C01718,D0313,13-10-2021,UPI,20,Late
O023642,C04710,D0407,25-09-2021,Wallet,13,Late
O023643,C03197,D0213,10-05-2022,UPI,49,Delivered
O023644,C03151,D0014,10-02-2024,Wallet,48,Delivered
O023645,C02685,D0234,29-07-2021,Card,46,Late
O023646,C03903,D0491,08-06-2022,Wallet,54,Delivered
O023647,C04247,D0016,29-01-2021,Cash,13,Late
O023648,C03271,D0133,18-09-2021,Cash,8,Late
O023649,C00069,D0028,03-06-2025,Cash,43,Delivered
O023650,C00584,D0006,16-04-2021,UPI,56,Delivered
O023651,C02703,D0127,27-07-2021,Cash,55,Cancelled
O023652,C01911,D0134,11-07-2021,UPI,21,Cancelled
O023653,C01154,D0480,16-11-2023,Card,44,Delivered
O023654,C04969,D0051,10-06-2023,Card,49,Late
O023655,C03977,D0374,11-12-2022,Wallet,56,Late
O023656,C00206,D0373,09-01-2022,Cash,19,Cancelled
O023657,C01460,D0118,09-03-2021,Card,16,Late
O023658,C03955,D0199,01-09-2022,Card,18,Late
O023659,C01705,D0483,18-05-2022,Card,14,Delivered
O023660,C00422,D0287,03-05-2024,Wallet,21,Delivered
O023661,C03653,D0412,11-08-2023,UPI,48,Late
O023662,C00699,D0499,19-07-2025,Wallet,16,Late
O023663,C03273,D0426,07-01-2025,UPI,28,Delivered
O023664,C04757,D0188,20-06-2023,Wallet,49,Delivered
O023665,C00689,D0075,12-05-2024,Card,17,Cancelled
O023666,C03005,D0470,22-11-2022,Wallet,18,Cancelled
O023667,C00596,D0245,16-03-2021,Card,48,Late
O023668,C01745,D0318,23-10-2023,UPI,53,Late
O023669,C00649,D0358,02-07-2025,Wallet,43,Cancelled
O023670,C04836,D0410,19-09-2023,Wallet,33,Cancelled
O023671,C04368,D0373,08-10-2021,Cash,51,Cancelled
O023672,C04125,D0469,16-10-2022,UPI,23,Delivered
O023673,C03848,D0054,17-09-2022,Cash,37,Cancelled
O023674,C00800,D0110,27-07-2021,Wallet,43,Late
O023675,C02926,D0427,23-11-2021,Wallet,56,Cancelled
O023676,C03508,D0164,17-09-2025,Card,25,Delivered
O023677,C02239,D0324,22-12-2024,Card,22,Delivered
O023678,C04210,D0408,18-06-2025,UPI,31,Late
O023679,C01528,D0070,20-12-2021,Wallet,23,Late
O023680,C00640,D0332,05-07-2023,Wallet,43,Late
O023681,C04258,D0496,15-10-2024,Wallet,58,Cancelled
O023682,C00498,D0320,15-08-2025,Cash,27,Late
O023683,C02530,D0303,11-08-2023,Cash,31,Late
O023684,C01700,D0482,26-02-2021,Wallet,28,Cancelled
O023685,C01371,D0399,11-08-2023,Wallet,50,Late
O023686,C04555,D0446,18-01-2021,UPI,41,Cancelled
O023687,C00535,D0293,04-08-2021,Cash,43,Delivered
O023688,C00988,D0131,25-07-2022,Cash,15,Delivered
O023689,C02120,D0368,07-02-2021,Cash,41,Delivered
O023690,C02826,D0250,08-04-2022,Card,38,Cancelled
O023691,C02664,D0228,05-09-2021,Wallet,17,Cancelled
O023692,C02253,D0421,10-03-2023,UPI,29,Cancelled
O023693,C02754,D0191,20-02-2025,Card,19,Cancelled
O023694,C01359,D0188,07-03-2021,UPI,29,Late
O023695,C01102,D0241,30-05-2023,Wallet,11,Delivered
O023696,C03616,D0420,09-04-2023,Card,45,Cancelled
O023697,C00725,D0172,22-01-2025,UPI,27,Cancelled
O023698,C04578,D0350,20-06-2024,Cash,46,Delivered
O023699,C01841,D0320,13-08-2024,Cash,44,Cancelled
O023700,C03101,D0348,31-12-2022,Wallet,49,Late
O023701,C03520,D0364,01-12-2022,Wallet,9,Late
O023702,C02145,D0443,08-06-2025,Card,55,Cancelled
O023703,C01366,D0412,07-02-2025,Card,10,Delivered
O023704,C01447,D0090,23-03-2022,Card,55,Late
O023705,C02035,D0223,29-04-2023,Wallet,10,Late
O023706,C04258,D0490,13-06-2024,Cash,55,Cancelled
O023707,C00394,D0404,27-02-2023,UPI,56,Late
O023708,C04205,D0337,22-04-2021,Cash,12,Delivered
O023709,C03423,D0217,05-04-2022,Card,11,Cancelled
O023710,C00316,D0038,10-05-2024,Card,20,Cancelled
O023711,C01932,D0280,26-07-2021,UPI,28,Cancelled
O023712,C04436,D0067,16-12-2022,Wallet,49,Cancelled
O023713,C00757,D0122,05-09-2021,Cash,9,Cancelled
O023714,C01891,D0214,30-07-2024,Card,20,Late
O023715,C03945,D0320,08-11-2022,Wallet,37,Delivered
O023716,C02550,D0029,22-08-2024,UPI,50,Late
O023717,C03179,D0161,10-04-2023,Cash,20,Delivered
O023718,C03995,D0214,08-04-2021,Wallet,25,Late
O023719,C01897,D0423,16-06-2022,Cash,42,Delivered
O023720,C02361,D0317,26-01-2025,Wallet,37,Delivered
O023721,C02941,D0335,11-01-2023,Card,31,Late
O023722,C04525,D0413,27-07-2023,UPI,17,Delivered
O023723,C03486,D0148,28-07-2022,UPI,11,Late
O023724,C04341,D0026,25-07-2025,Cash,26,Late
O023725,C03014,D0018,02-11-2021,Card,21,Delivered
O023726,C04765,D0015,30-11-2023,Cash,38,Late
O023727,C00404,D0126,27-05-2025,Wallet,42,Cancelled
O023728,C02255,D0053,17-08-2025,Wallet,23,Late
O023729,C02174,D0243,05-05-2023,Wallet,16,Delivered
O023730,C04036,D0231,06-05-2022,Card,11,Late
O023731,C04103,D0061,11-10-2022,Wallet,10,Cancelled
O023732,C02941,D0483,31-03-2021,Card,39,Delivered
O023733,C03558,D0114,11-01-2022,Cash,24,Cancelled
O023734,C01144,D0337,13-06-2025,Cash,27,Cancelled
O023735,C01538,D0278,20-10-2021,Cash,52,Cancelled
O023736,C04623,D0106,25-09-2023,UPI,25,Delivered
O023737,C03108,D0283,01-12-2024,Card,22,Late
O023738,C04354,D0470,05-06-2024,UPI,52,Delivered
O023739,C02168,D0174,09-08-2025,UPI,15,Delivered
O023740,C04078,D0068,07-01-2021,Card,49,Late
O023741,C00342,D0049,23-05-2023,Cash,40,Delivered
O023742,C00217,D0412,21-12-2025,UPI,9,Cancelled
O023743,C01225,D0241,15-11-2025,Cash,14,Late
O023744,C04644,D0080,16-01-2023,UPI,22,Delivered
O023745,C03274,D0316,16-11-2022,Wallet,30,Cancelled
O023746,C00479,D0315,08-07-2022,Wallet,33,Cancelled
O023747,C04979,D0369,10-01-2021,UPI,60,Delivered
O023748,C00860,D0110,29-05-2025,UPI,17,Late
O023749,C00522,D0052,05-12-2024,Card,58,Cancelled
O023750,C04343,D0488,15-01-2023,Card,14,Cancelled
O023751,C02967,D0282,17-12-2025,Wallet,56,Delivered
O023752,C02227,D0363,30-01-2023,Wallet,58,Delivered
O023753,C00228,D0100,10-11-2022,UPI,38,Late
O023754,C02554,D0132,29-03-2021,UPI,33,Cancelled
O023755,C02809,D0357,17-06-2022,UPI,54,Cancelled
O023756,C01355,D0122,25-09-2025,UPI,16,Delivered
O023757,C00292,D0340,30-05-2025,UPI,48,Late
O023758,C01282,D0419,10-02-2023,Wallet,24,Cancelled
O023759,C03807,D0211,26-12-2021,Wallet,56,Delivered
O023760,C02730,D0004,12-09-2022,Cash,51,Cancelled
O023761,C02733,D0215,04-03-2024,Card,55,Delivered
O023762,C01952,D0003,30-11-2023,Card,26,Cancelled
O023763,C00208,D0143,30-01-2024,Wallet,17,Late
O023764,C04301,D0402,08-10-2023,Card,32,Late
O023765,C04088,D0162,23-12-2021,Card,16,Cancelled
O023766,C02814,D0388,04-01-2025,Cash,24,Late
O023767,C02078,D0396,04-08-2023,Cash,45,Delivered
O023768,C03720,D0297,05-07-2022,UPI,30,Cancelled
O023769,C00615,D0135,02-09-2023,Card,29,Delivered
O023770,C04834,D0303,05-11-2024,UPI,54,Delivered
O023771,C04138,D0391,24-03-2023,Wallet,24,Late
O023772,C00883,D0442,16-05-2023,Cash,59,Delivered
O023773,C04361,D0002,04-11-2023,Cash,46,Delivered
O023774,C02303,D0034,30-04-2024,Cash,31,Late
O023775,C01782,D0210,23-03-2024,Wallet,12,Cancelled
O023776,C00390,D0392,28-06-2021,Wallet,8,Cancelled
O023777,C04024,D0052,14-03-2022,Cash,53,Delivered
O023778,C00140,D0148,12-07-2023,Wallet,18,Delivered
O023779,C04728,D0241,11-12-2022,Wallet,47,Late
O023780,C01293,D0096,23-12-2025,Cash,28,Cancelled
O023781,C03018,D0360,31-01-2024,Card,46,Cancelled
O023782,C04472,D0169,03-06-2023,Cash,13,Cancelled
O023783,C00611,D0106,25-04-2022,Card,32,Late
O023784,C01406,D0203,25-12-2023,Wallet,8,Late
O023785,C01099,D0118,26-12-2025,UPI,25,Delivered
O023786,C02365,D0270,11-01-2021,Cash,24,Late
O023787,C00992,D0169,28-04-2023,Cash,52,Cancelled
O023788,C02498,D0116,15-11-2023,Cash,12,Delivered
O023789,C02950,D0168,28-09-2022,UPI,43,Late
O023790,C03473,D0394,29-09-2023,Cash,53,Late
O023791,C04683,D0316,17-04-2024,UPI,18,Late
O023792,C00415,D0420,04-10-2021,Cash,48,Late
O023793,C03226,D0073,15-11-2021,Cash,45,Cancelled
O023794,C01266,D0215,28-01-2025,Card,27,Cancelled
O023795,C04018,D0045,25-10-2022,Cash,52,Delivered
O023796,C01630,D0139,03-04-2025,Cash,13,Cancelled
O023797,C00030,D0249,02-05-2023,UPI,59,Late
O023798,C04029,D0306,04-05-2023,UPI,11,Delivered
O023799,C01141,D0175,07-11-2021,Card,17,Late
O023800,C03346,D0135,15-04-2025,Wallet,47,Cancelled
O023801,C03394,D0427,18-01-2025,Cash,44,Delivered
O023802,C02481,D0218,19-10-2022,Wallet,26,Late
O023803,C03405,D0399,07-04-2021,UPI,12,Late
O023804,C02935,D0279,07-08-2021,Cash,28,Late
O023805,C00214,D0021,04-09-2023,UPI,35,Late
O023806,C04654,D0363,06-10-2024,Wallet,52,Cancelled
O023807,C02930,D0228,22-08-2024,Card,44,Late
O023808,C00893,D0098,26-03-2022,Cash,45,Delivered
O023809,C03391,D0356,14-09-2025,Cash,20,Cancelled
O023810,C04423,D0075,24-10-2023,UPI,40,Delivered
O023811,C00793,D0129,02-09-2021,Wallet,41,Cancelled
O023812,C02975,D0276,29-12-2023,Card,57,Late
O023813,C03567,D0112,18-03-2025,Wallet,57,Late
O023814,C01339,D0422,16-11-2024,Card,28,Delivered
O023815,C00770,D0249,16-11-2021,UPI,54,Cancelled
O023816,C01935,D0038,20-05-2021,UPI,36,Late
O023817,C00421,D0042,03-05-2022,UPI,11,Delivered
O023818,C02015,D0487,03-06-2022,Card,54,Late
O023819,C04330,D0356,05-06-2022,Wallet,56,Delivered
O023820,C01517,D0359,17-07-2024,Card,40,Delivered
O023821,C02090,D0163,01-12-2021,Card,22,Late
O023822,C04607,D0391,04-06-2023,UPI,50,Cancelled
O023823,C00448,D0469,17-11-2022,Cash,29,Late
O023824,C01634,D0325,08-09-2023,Cash,40,Cancelled
O023825,C03582,D0307,28-06-2025,Card,8,Late
O023826,C03479,D0271,12-11-2023,Card,60,Delivered
O023827,C03557,D0406,25-11-2023,UPI,59,Cancelled
O023828,C00804,D0453,23-09-2024,Cash,32,Cancelled
O023829,C02659,D0425,20-02-2024,UPI,8,Delivered
O023830,C03354,D0383,21-04-2025,Wallet,43,Delivered
O023831,C01292,D0076,13-05-2025,Wallet,20,Late
O023832,C01725,D0223,24-09-2023,Cash,22,Cancelled
O023833,C03329,D0198,12-12-2025,Cash,14,Delivered
O023834,C01074,D0190,21-03-2021,Wallet,34,Cancelled
O023835,C02348,D0132,25-01-2023,Wallet,23,Cancelled
O023836,C02107,D0155,25-10-2024,Cash,18,Delivered
O023837,C01658,D0368,25-03-2023,Wallet,15,Late
O023838,C00214,D0055,24-10-2023,Card,32,Late
O023839,C03103,D0424,01-03-2023,UPI,51,Cancelled
O023840,C03466,D0454,26-10-2023,Card,54,Cancelled
O023841,C00407,D0401,14-07-2021,Cash,50,Late
O023842,C00086,D0212,21-12-2024,Card,46,Delivered
O023843,C01791,D0069,26-03-2021,Card,36,Late
O023844,C01630,D0173,22-06-2025,Card,47,Late
O023845,C04209,D0071,28-10-2024,Cash,33,Late
O023846,C03711,D0288,12-10-2023,Card,49,Delivered
O023847,C04756,D0236,16-10-2023,Cash,15,Cancelled
O023848,C01664,D0376,13-12-2022,Card,31,Cancelled
O023849,C02215,D0108,11-07-2025,Cash,40,Late
O023850,C00036,D0297,03-03-2025,UPI,9,Cancelled
O023851,C04994,D0486,23-09-2021,Wallet,15,Delivered
O023852,C04282,D0356,08-04-2025,UPI,47,Cancelled
O023853,C02297,D0178,30-12-2022,UPI,39,Delivered
O023854,C02025,D0185,06-04-2022,Wallet,52,Delivered
O023855,C02061,D0430,26-09-2022,Cash,60,Delivered
O023856,C02858,D0405,11-02-2022,Card,41,Late
O023857,C04549,D0475,06-10-2023,Card,54,Cancelled
O023858,C04397,D0352,27-11-2024,Cash,54,Late
O023859,C02262,D0102,31-12-2023,Card,56,Late
O023860,C02920,D0088,06-12-2022,UPI,55,Late
O023861,C00194,D0413,25-10-2022,Wallet,46,Delivered
O023862,C04592,D0278,18-07-2025,UPI,54,Delivered
O023863,C01512,D0053,27-01-2023,Cash,16,Cancelled
O023864,C03766,D0468,28-04-2022,Wallet,14,Delivered
O023865,C04710,D0459,05-11-2022,Wallet,46,Delivered
O023866,C02776,D0367,22-01-2025,Cash,44,Delivered
O023867,C04512,D0139,26-09-2024,UPI,57,Cancelled
O023868,C02875,D0083,04-10-2024,Wallet,10,Late
O023869,C02862,D0375,16-09-2025,Cash,45,Delivered
O023870,C04438,D0212,22-04-2025,Card,56,Late
O023871,C00226,D0399,22-09-2022,Card,10,Late
O023872,C03723,D0171,18-11-2023,Card,40,Cancelled
O023873,C04866,D0421,28-03-2024,UPI,27,Cancelled
O023874,C04587,D0204,17-05-2023,Card,39,Delivered
O023875,C03840,D0425,03-06-2025,Wallet,49,Cancelled
O023876,C03239,D0405,26-10-2025,UPI,23,Cancelled
O023877,C00614,D0251,14-04-2023,Cash,53,Cancelled
O023878,C02348,D0067,04-05-2022,Wallet,37,Late
O023879,C04615,D0106,07-07-2023,Wallet,15,Late
O023880,C03499,D0261,16-05-2025,Card,56,Delivered
O023881,C01709,D0461,25-10-2022,UPI,25,Delivered
O023882,C02273,D0355,30-11-2021,Cash,50,Cancelled
O023883,C01864,D0353,14-12-2022,UPI,42,Delivered
O023884,C02629,D0315,29-04-2024,Cash,24,Late
O023885,C04745,D0173,17-01-2022,Card,27,Cancelled
O023886,C04029,D0394,19-04-2023,Cash,40,Late
O023887,C00337,D0035,15-09-2025,Cash,56,Delivered
O023888,C01660,D0132,01-02-2021,UPI,49,Cancelled
O023889,C03572,D0059,27-01-2024,Card,34,Late
O023890,C02930,D0478,19-09-2024,Wallet,43,Cancelled
O023891,C00321,D0428,15-07-2023,Cash,52,Delivered
O023892,C00469,D0221,18-12-2021,Cash,37,Late
O023893,C03734,D0188,13-06-2024,Cash,48,Delivered
O023894,C02247,D0108,13-11-2021,Cash,57,Delivered
O023895,C03495,D0031,19-09-2021,Card,56,Delivered
O023896,C02585,D0072,30-03-2022,Wallet,18,Delivered
O023897,C00403,D0195,16-09-2023,Cash,22,Cancelled
O023898,C02931,D0323,07-06-2022,Wallet,19,Delivered
O023899,C01709,D0438,03-05-2022,UPI,51,Cancelled
O023900,C00084,D0396,31-07-2025,UPI,32,Late
O023901,C03528,D0304,15-04-2025,Wallet,44,Late
O023902,C03633,D0342,16-04-2023,Cash,44,Late
O023903,C04750,D0046,21-08-2024,UPI,59,Cancelled
O023904,C01255,D0181,11-09-2021,UPI,31,Late
O023905,C01896,D0069,27-12-2022,Cash,54,Cancelled
O023906,C01264,D0484,14-04-2024,Card,19,Late
O023907,C04783,D0142,20-01-2023,Cash,12,Delivered
O023908,C00662,D0004,19-01-2025,Cash,31,Late
O023909,C01720,D0071,28-03-2024,Wallet,16,Late
O023910,C00631,D0342,25-03-2021,Wallet,32,Delivered
O023911,C01036,D0039,26-09-2021,UPI,44,Late
O023912,C03806,D0214,27-07-2025,Card,17,Delivered
O023913,C00162,D0369,10-07-2022,Cash,10,Cancelled
O023914,C04451,D0291,23-07-2023,Wallet,36,Late
O023915,C03767,D0352,02-10-2023,UPI,47,Late
O023916,C00935,D0116,30-11-2025,UPI,34,Cancelled
O023917,C00585,D0281,21-09-2024,Card,18,Late
O023918,C03180,D0290,25-06-2024,Cash,49,Late
O023919,C03166,D0321,19-09-2022,Wallet,10,Delivered
O023920,C01546,D0347,12-01-2024,Wallet,52,Late
O023921,C01978,D0238,28-09-2021,Card,12,Cancelled
O023922,C02382,D0165,07-04-2025,Wallet,20,Cancelled
O023923,C02319,D0439,05-10-2022,Cash,19,Cancelled
O023924,C04313,D0349,09-02-2023,Cash,41,Late
O023925,C03494,D0233,17-02-2023,Wallet,47,Late
O023926,C02429,D0291,05-12-2025,Wallet,57,Late
O023927,C02982,D0365,26-07-2023,Wallet,50,Late
O023928,C02724,D0467,19-11-2024,UPI,29,Delivered
O023929,C04732,D0376,07-06-2023,UPI,21,Delivered
O023930,C02467,D0327,13-05-2025,Card,60,Cancelled
O023931,C04523,D0191,15-05-2022,Cash,10,Delivered
O023932,C02624,D0147,19-07-2022,Wallet,56,Cancelled
O023933,C01834,D0149,05-09-2021,Wallet,26,Late
O023934,C00368,D0309,11-11-2024,Wallet,33,Cancelled
O023935,C03210,D0482,30-01-2022,UPI,19,Late
O023936,C00315,D0099,29-12-2022,Wallet,48,Late
O023937,C01011,D0296,04-06-2022,UPI,11,Cancelled
O023938,C00664,D0154,05-04-2025,Wallet,43,Delivered
O023939,C01229,D0364,31-12-2021,UPI,14,Cancelled
O023940,C04179,D0066,20-05-2023,Card,25,Delivered
O023941,C03556,D0100,25-06-2024,Card,57,Late
O023942,C02658,D0447,03-01-2024,UPI,24,Delivered
O023943,C03604,D0116,12-02-2023,Wallet,45,Delivered
O023944,C04239,D0459,23-12-2024,UPI,14,Delivered
O023945,C00237,D0061,19-06-2025,Cash,53,Cancelled
O023946,C04172,D0138,05-12-2024,Cash,39,Late
O023947,C04800,D0464,24-04-2023,Card,56,Cancelled
O023948,C03250,D0296,06-02-2021,Wallet,43,Late
O023949,C04319,D0235,12-08-2024,Wallet,59,Delivered
O023950,C04362,D0346,26-10-2024,UPI,29,Late
O023951,C03121,D0118,16-12-2024,Card,56,Cancelled
O023952,C01663,D0089,01-04-2025,Cash,41,Cancelled
O023953,C04300,D0135,29-08-2023,Wallet,10,Late
O023954,C04668,D0324,29-06-2024,Card,36,Late
O023955,C03032,D0290,21-08-2023,Cash,32,Cancelled
O023956,C01990,D0126,22-04-2025,Card,56,Late
O023957,C04408,D0398,13-10-2024,Card,40,Late
O023958,C00073,D0044,12-02-2021,UPI,28,Cancelled
O023959,C01485,D0142,24-08-2023,Cash,12,Late
O023960,C00924,D0272,29-02-2024,UPI,13,Late
O023961,C04458,D0349,25-12-2021,Card,43,Late
O023962,C00414,D0469,11-05-2023,Card,13,Cancelled
O023963,C04925,D0112,29-07-2025,Card,29,Cancelled
O023964,C03581,D0063,29-09-2023,UPI,30,Delivered
O023965,C03351,D0106,26-01-2025,Cash,44,Delivered
O023966,C02952,D0073,14-11-2021,UPI,8,Late
O023967,C00161,D0232,26-12-2023,Cash,21,Delivered
O023968,C00154,D0343,06-04-2023,Wallet,10,Cancelled
O023969,C00260,D0149,02-05-2021,UPI,31,Delivered
O023970,C04705,D0226,10-03-2021,Wallet,36,Cancelled
O023971,C03019,D0287,27-04-2025,Wallet,28,Delivered
O023972,C01859,D0138,06-03-2023,Wallet,51,Late
O023973,C00273,D0158,18-01-2025,Wallet,44,Cancelled
O023974,C04135,D0004,14-06-2024,Card,50,Late
O023975,C04521,D0343,27-02-2024,Card,8,Cancelled
O023976,C04943,D0437,19-05-2025,Wallet,23,Delivered
O023977,C02437,D0496,23-08-2023,Wallet,24,Late
O023978,C02404,D0191,16-05-2025,UPI,48,Delivered
O023979,C01999,D0162,01-01-2023,Wallet,22,Late
O023980,C01768,D0095,16-07-2023,Cash,36,Late
O023981,C03567,D0422,05-09-2021,Card,10,Delivered
O023982,C01714,D0083,27-04-2021,Cash,27,Late
O023983,C03808,D0272,06-06-2024,Cash,11,Delivered
O023984,C01422,D0272,22-11-2023,UPI,21,Delivered
O023985,C02096,D0168,29-08-2022,UPI,35,Late
O023986,C01292,D0495,05-04-2025,Cash,35,Cancelled
O023987,C03835,D0423,21-01-2022,Wallet,8,Delivered
O023988,C01554,D0192,22-05-2025,Card,32,Cancelled
O023989,C01757,D0490,23-04-2021,Wallet,50,Delivered
O023990,C02136,D0037,13-01-2023,UPI,59,Delivered
O023991,C01197,D0433,02-09-2022,UPI,23,Late
O023992,C00253,D0174,23-03-2023,UPI,12,Cancelled
O023993,C00766,D0496,09-05-2022,Wallet,8,Cancelled
O023994,C00560,D0444,28-08-2025,Card,32,Delivered
O023995,C03891,D0114,16-07-2024,UPI,13,Late
O023996,C03382,D0342,03-04-2025,Wallet,23,Cancelled
O023997,C01327,D0066,12-07-2025,Cash,55,Cancelled
O023998,C01703,D0016,29-01-2023,Cash,28,Delivered
O023999,C04548,D0155,13-04-2021,Cash,48,Cancelled
O024000,C02334,D0027,06-08-2022,Wallet,20,Late
O024001,C02010,D0457,04-06-2021,Wallet,49,Late
O024002,C00182,D0126,22-06-2025,Wallet,27,Cancelled
O024003,C00912,D0062,11-08-2021,UPI,23,Delivered
O024004,C02800,D0266,09-02-2021,Card,21,Cancelled
O024005,C01450,D0108,11-01-2023,Wallet,9,Delivered
O024006,C02611,D0398,24-04-2023,Card,31,Late
O024007,C04689,D0062,28-12-2024,Cash,22,Cancelled
O024008,C01498,D0442,26-03-2025,Card,21,Cancelled
O024009,C03801,D0246,24-03-2025,UPI,33,Late
O024010,C01675,D0343,16-08-2023,Cash,12,Delivered
O024011,C03828,D0065,12-06-2021,UPI,56,Delivered
O024012,C02005,D0318,22-10-2022,Card,54,Cancelled
O024013,C04334,D0347,17-10-2024,Cash,57,Cancelled
O024014,C03094,D0154,26-11-2024,Card,9,Delivered
O024015,C00233,D0277,21-06-2022,Card,46,Delivered
O024016,C01726,D0132,29-10-2024,Card,55,Late
O024017,C00161,D0151,30-06-2025,UPI,54,Late
O024018,C02949,D0407,30-01-2025,Cash,27,Delivered
O024019,C03306,D0012,28-03-2021,Card,23,Cancelled
O024020,C03953,D0128,07-02-2022,Card,15,Delivered
O024021,C00498,D0388,23-12-2021,Cash,59,Late
O024022,C04122,D0453,27-06-2021,Wallet,55,Cancelled
O024023,C02514,D0075,11-12-2025,Cash,45,Late
O024024,C01734,D0091,01-02-2022,Card,32,Delivered
O024025,C02443,D0302,28-11-2022,Card,18,Delivered
O024026,C02208,D0316,23-05-2024,Card,33,Late
O024027,C01488,D0282,25-09-2025,Cash,41,Late
O024028,C04801,D0367,09-11-2024,Cash,38,Cancelled
O024029,C01357,D0178,19-12-2021,Cash,55,Delivered
